task_id,layer,difficulty,system,model_id,seed,passed,score,failure_mode,rubric_json,notes,n_turns,wallclock_s,adapter_error,started_at,trajectory
E07_ppi_network,E,medium,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""rank_present"": true, ""ppi_table"": true, ""hub_summary"": true, ""ppi_real_call"": true}","ppi_table: 'ppi|interaction|network'→ppi_interaction_network | hub_summary: 'hub|degree|central'→gene_degree_centrality | ppi_real_call: real STRINGdb / PPI library invocation: matched [""'\\\\bov\\\\.bulk\\\\.string_interaction\\\\b'→'ov.bulk.string_interaction'""]",16,180.89933371543884,,2026-04-27T04:49:46.313234Z,trajectories/qwen_local_full/E07_ppi_network__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
F01_multi_mode_velocity,F,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_umap | modes_directionally_agree: mean cosine=0.974 between ['velocity', 'velocity_alt'] | velocity_flows_from_root: outward cosine=0.261 (velocity flows from 'Ductal')",17,3386.7608065605164,,2026-04-26T10:37:44.266862Z,trajectories/qwen_local_full/F01_multi_mode_velocity__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
F01_multi_mode_velocity,F,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""velocity_layer"": true, ""velocity_umap_obsm"": true, ""modes_directionally_agree"": true, ""velocity_flows_from_root"": true}","velocity_layer: '^(velocity|velo)(_[A-Za-z0-9]+)?$'→velocity | velocity_umap_obsm: '^(velocity|velo)(_[A-Za-z0-9]+)?_umap$'→velocity_alt_umap | modes_directionally_agree: mean cosine=1.000 between ['velocity', 'velocity_alt'] | velocity_flows_from_root: outward cosine=0.049 (velocity flows from 'Ductal')",7,547.2358756065369,,2026-04-27T00:34:21.422816Z,trajectories/qwen_local_full/F01_multi_mode_velocity__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
F02_multi_method_trajectory,F,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,"{""two_pseudotime_obs"": false, ""pseudotime_anchored_at_root"": false, ""branch_detection"": false, ""pseudotime_methods_agree"": false}",two_pseudotime_obs: only 0 pseudotime cols: [] | pseudotime_anchored_at_root: no pseudotime obs column | branch_detection: no terminal/branch/fate keys in uns or obs | pseudotime_methods_agree: only 0 pseudotime cols match (<2),30,319.25215315818787,,2026-04-26T11:25:02.528002Z,trajectories/qwen_local_full/F02_multi_method_trajectory__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
F02_multi_method_trajectory,F,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""branch_detection"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: distinct pseudotime cols: ['Pseudotime', 'dpt_pseudotime'] | pseudotime_anchored_at_root: all 2 pseudotime cols anchor at 'Ductal' | branch_detection: 3 terminal/branch states detected | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.922 (Pseudotime↔dpt_pseudotime)",30,1811.9842619895935,,2026-04-26T11:16:41.183976Z,trajectories/qwen_local_full/F02_multi_method_trajectory__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
F03_paga_pseudotime,F,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,15,107.6828875541687,,2026-04-27T04:58:33.976062Z,trajectories/qwen_local_full/F03_paga_pseudotime__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
F03_paga_pseudotime,F,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""neighbors"": true, ""paga"": true, ""paga_connectivities"": true, ""pseudotime_obs"": true}",,20,184.98569774627686,,2026-04-27T04:56:45.900201Z,trajectories/qwen_local_full/F03_paga_pseudotime__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
F04_multi_backend_pseudotime,F,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 2 matching: ['dpt_pseudotime', 'shortest_path_pseudotime'] | pseudotime_anchored_at_root: dpt_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.064) | pseudotime_methods_agree: 2 methods, min pairwise Spearman = 0.952 (dpt_pseudotime↔shortest_path_pseudotime)",16,1589.157002210617,,2026-04-27T05:32:11.109487Z,trajectories/qwen_local_full/F04_multi_backend_pseudotime__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
F04_multi_backend_pseudotime,F,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""clusters_obs"": true, ""two_pseudotime_obs"": true, ""pseudotime_anchored_at_root"": true, ""pseudotime_methods_agree"": true}","two_pseudotime_obs: 4 matching: ['dpt_pseudotime', 'palantir_pseudotime', 'Pseudotime', 'monocle_pseudotime'] | pseudotime_anchored_at_root: dpt_pseudotime: root cluster 'Ductal' has the lowest median pseudotime (0.030) | pseudotime_methods_agree: 4 methods, min pairwise Spearman = 0.907 (dpt_pseudotime↔palantir_pseudotime)",13,426.4171938896179,,2026-04-27T05:05:41.397160Z,trajectories/qwen_local_full/F04_multi_backend_pseudotime__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
G01_16s_diversity,G,medium,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'observed_asvs', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test_kruskal'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.000",9,64.25126338005066,,2026-04-26T15:34:46.924677Z,trajectories/qwen_local_full/G01_16s_diversity__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
G01_16s_diversity,G,medium,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""alpha_present"": true, ""beta_present"": true, ""alpha_group_test"": true, ""beta_permanova"": true}","alpha_present: alpha diversity present: ['shannon', 'observed_otus', 'simpson'] | beta_present: beta diversity matrix at beta_distance: shape (20, 20) | alpha_group_test: group alpha-diversity test stored: uns['alpha_test_kruskal'] p=0.131 | beta_permanova: PERMANOVA-style test passed: uns['beta_permanova'] p=0.036",8,92.25342750549316,,2026-04-26T15:33:42.662008Z,trajectories/qwen_local_full/G01_16s_diversity__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
G02_multi_method_da,G,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.364,16,143.97457218170166,,2026-04-26T15:39:21.600480Z,trajectories/qwen_local_full/G02_multi_method_da__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
G02_multi_method_da,G,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""multi_method_da_results"": true}",multi_method_da_results: 2 DA methods; mean top-30 Jaccard = 0.667,15,130.37047743797302,,2026-04-26T15:36:57.583075Z,trajectories/qwen_local_full/G02_multi_method_da__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
G03_16s_ordination_pcoa,G,medium,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→braycurtis_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['ordination_test_permanova'] p=0.000",6,50.73205614089966,,2026-04-26T15:43:13.895810Z,trajectories/qwen_local_full/G03_16s_ordination_pcoa__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
G03_16s_ordination_pcoa,G,medium,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""beta_dist_present"": true, ""pcoa_obsm"": true, ""pcoa_variance"": true, ""group_separation"": true}","beta_dist_present: beta diversity matrix at braycurtis: shape (20, 20) | pcoa_obsm: 'pcoa|PCoA'→braycurtis_pcoa | pcoa_variance: 'pcoa.*var|var.*pcoa|variance_explained|expl'→braycurtis_pcoa_var | group_separation: PERMANOVA-style test passed: uns['permanova'] p=0.000",14,181.54635190963745,,2026-04-26T15:42:23.156477Z,trajectories/qwen_local_full/G03_16s_ordination_pcoa__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
G04_16s_taxonomic_collapse,G,medium,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,20,1100.0,"salvaged: agent finished analysis (workspace/adata.h5ad present, last tool said 'All checks passed!') but stuck in COMPLETE_TASK_AND_SUBMIT_FINAL_OUTPUT step due to qwen3.6 long-context degeneration; SIGALRM-based per-task timeout failed to interrupt blocking ollama HTTP read. Final adata preserved by manual copy.",2026-04-26T08:44:30Z,trajectories/qwen_local_full/G04_16s_taxonomic_collapse__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
G04_16s_taxonomic_collapse,G,medium,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""genus_table"": true, ""phylum_table"": true, ""asv_shannon"": true, ""genus_shannon"": true, ""shannon_ordering"": true, ""top_genera"": true}",genus_table: '(abundance|collaps(e|ed)|table|counts).*genus|genus.*(abundance|collaps|table|counts)'→abundance_genus | phylum_table: '(abundance|collaps(e|ed)|table|counts).*phylum|phylum.*(abundance|collaps|table|counts)'→abundance_phylum | genus_shannon: 'shannon.*genus|genus.*shannon'→shannon_genus | shannon_ordering: 20/20 (100%) of rows satisfy obs['shannon'] a_gt_b obs['shannon_genus'] | top_genera: 'top.*genus|top.*genera|top_taxa'→top5_genera,5,46.39160966873169,,2026-04-26T15:44:00.295980Z,trajectories/qwen_local_full/G04_16s_taxonomic_collapse__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
G05_phylogenetic_diversity,G,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,"{""tree_newick"": false, ""faith_pd_obs"": false, ""unifrac_distance"": false, ""unifrac_test"": false}","tree_newick: uns missing: [""regex:'tree|phylogen|newick'""] | faith_pd_obs: obs missing: ['any-of:[faith_pd|pd_whole_tree|phylogenetic_diversity]'] | unifrac_distance: no beta diversity matrix at any of ['unifrac', 'weighted_unifrac', 'unweighted_unifrac'] | unifrac_test: uns missing: [""regex:'(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'""]",18,224.14077734947205,,2026-04-27T05:41:47.230215Z,trajectories/qwen_local_full/G05_phylogenetic_diversity__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
G05_phylogenetic_diversity,G,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""tree_newick"": true, ""faith_pd_obs"": true, ""unifrac_distance"": true, ""unifrac_test"": true}","tree_newick: 'tree|phylogen|newick'→phylogeny | unifrac_distance: beta diversity matrix at weighted_unifrac: shape (20, 20) | unifrac_test: '(unifrac|tree).*(permanova|anosim|test)|(permanova|anosim).*(unifrac|tree)'→unifrac_permanova",18,340.1047828197479,,2026-04-27T05:38:03.082194Z,trajectories/qwen_local_full/G05_phylogenetic_diversity__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
L01_foundation_model_cell_embedding,L,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,"{""fm_embedding_obsm"": false, ""embedding_dim_at_least"": false, ""neighbors_on_fm"": false, ""celltype_silhouette_fm"": false, ""fm_real_call"": false}","fm_embedding_obsm: obsm missing: [""regex:'^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'""] | embedding_dim_at_least: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | neighbors_on_fm: uns missing: ['neighbors'] | celltype_silhouette_fm: obsm key missing among aliases: ['X_scgpt', 'X_geneformer', 'X_uce', 'X_cellplm', 'X_scfoundation', 'X_tabula', 'X_fm', 'X_foundation'] | fm_real_call: real foundation-model invocation: no markers in tool output",22,67.20167326927185,,2026-04-27T06:37:40.066591Z,trajectories/qwen_local_full/L01_foundation_model_cell_embedding__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
L01_foundation_model_cell_embedding,L,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""fm_embedding_obsm"": true, ""embedding_dim_at_least"": true, ""neighbors_on_fm"": true, ""celltype_silhouette_fm"": true, ""fm_real_call"": true}","fm_embedding_obsm: '^X_(scgpt|geneformer|scfoundation|uce|cellplm|tabula|scbert|scmulan|tgpt|cellfm|sccello|scprint|aidocell|pulsar|nicheformer|fm)$|^X_.*foundation|^X_fm'→X_cellplm | embedding_dim_at_least: obsm['X_cellplm'] has 512 dims | celltype_silhouette_fm: silhouette(X_cellplm | cell_type) = 0.302 | fm_real_call: real foundation-model invocation: matched [""'\\\\[(Embedding|Predicting|Loaded)\\\\]\\\\s+.*(scGPT|Geneformer|scFoundation|UCE|CellPLM)'→'[Predicting] Extracting cell embeddings with Geneformer'"", ""'\\\\[(scGPT|Geneformer|scFoundation|UCE|CellPLM|Tabula)\\\\]\\\\s+(Loading|Loaded|Embedding|Predicting|Inference|FINE-TUNING)'→'[CellPLM] Embedding'""]",18,377.16619634628296,,2026-04-27T06:36:32.453796Z,trajectories/qwen_local_full/L01_foundation_model_cell_embedding__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
L02_foundation_model_celltype_annotation,L,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,"{""fine_tune_evidence"": false}",fine_tune_evidence: no fine-tune progress markers in trajectory,22,102.93474507331848,,2026-04-27T07:04:01.432186Z,trajectories/qwen_local_full/L02_foundation_model_celltype_annotation__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
L02_foundation_model_celltype_annotation,L,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,True,1.0,none,"{""fine_tune_evidence"": true}","fine_tune_evidence: fine-tune evidence found (1+ matches): [""'\\\\[(scGPT|Geneformer|scFoundation|CellPLM|UCE)\\\\][^\\\\[]{0,400}\\\\d+%\\\\|.*\\\\d+/\\\\d+'→'[scGPT] Prediction batches:   0%|                                                                                | 0/122'""]",22,1477.058264017105,,2026-04-27T07:02:18.126671Z,trajectories/qwen_local_full/L02_foundation_model_celltype_annotation__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,False,0.3333333333333333,exceeded_turns,"{""fm_inference_artifact"": false, ""fm_inference_summary"": false, ""fm_real_call"": true}","fm_inference_artifact: no key matches /['(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(imputed|denoised|corrected|inferred|reconstructed)']/ in any of ['layers', 'obsm'] | fm_inference_summary: uns missing: [""regex:'(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'""] | fm_real_call: real foundation-model invocation: matched [""'from\\\\s+geneformer\\\\s+import'→'from geneformer import'""]",18,102.20793986320496,,2026-04-27T07:08:09.675626Z,trajectories/qwen_local_full/L03_foundation_model_zero_shot_inference__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
L03_foundation_model_zero_shot_inference,L,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,"{""fm_inference_artifact"": false, ""fm_inference_summary"": false, ""fm_real_call"": false}","fm_inference_artifact: no key matches /['(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(imputed|denoised|corrected|inferred|reconstructed)']/ in any of ['layers', 'obsm'] | fm_inference_summary: uns missing: [""regex:'(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation).*(inference|metrics|summary)|^(scgpt|geneformer|scfoundation|uce|cellplm|tabula|fm|foundation)$'""] | fm_real_call: real foundation-model invocation: no markers in tool output",18,145.6046051979065,,2026-04-27T07:06:27.249736Z,trajectories/qwen_local_full/L03_foundation_model_zero_shot_inference__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
L04_foundation_model_perturbation_response,L,hard,mini_swe_baseline,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,{},"load failed: [Errno 2] Unable to synchronously open file (unable to open file: name = '<OVBENCH_ROOT>/data/results/runs/mini_swe_baseline/L04_foundation_model_perturbation_response__qwen3_6_35b_a3b_256k_seed0/final.h5ad', errno = 2, error message = 'No such file or directory', flags = 0, o_flags = 0)",13,2700.0,"manual_sentinel: killed after qwen ollama deadlock — agent emitted empty content on turns 20/22/24/26 (no reasoning, only tool_calls); litellm hit Timeout at 00:40:33 and entered unbounded retry loop, stuck at 13 api_calls for ~30 min until operator killed kernel. Trace at data/results/runs/mini_swe_baseline/L04_foundation_model_perturbation_response__qwen3_6_35b_a3b_256k_seed0/minisweagent_trajectory.json.",2026-04-27T00:10:30.000000Z,trajectories/qwen_local_full/L04_foundation_model_perturbation_response__mini_swe_baseline__qwen3_6_35b_a3b_256k__seed0.json
L04_foundation_model_perturbation_response,L,hard,mini_swe_omicverse,qwen3.6:35b-a3b-256k,0,False,0.0,exceeded_turns,"{""perturb_layer"": false, ""perturb_uns"": false, ""perturb_response_obs"": false, ""perturbation_real_call"": false}","perturb_layer: layers missing: [""regex:'perturb|_pred$|_predicted$'""] | perturb_uns: uns missing: [""regex:'perturb'""] | perturb_response_obs: obs missing: [""regex:'perturb|_response$|_pred_magnitude'""] | perturbation_real_call: real perturbation-prediction call: no markers in tool output",18,142.66251611709595,,2026-04-27T07:10:32.762385Z,trajectories/qwen_local_full/L04_foundation_model_perturbation_response__mini_swe_omicverse__qwen3_6_35b_a3b_256k__seed0.json
